4833464,Steven,Carter,304-114-9177,241-89-8301,"170d Hatfield ave",4,46220
4835272,Stephen,Harper,3044786685,562462737,"9054 Lee Street",2,21340
4847457,Matthew,Bush,3040874811,250011265,"9697 Weinstein Dr.",1,10240
4852762,Brooke,Kennedy,3046647499,223169059,"4306 Patterson road",2,25358
4866292,Juliana,Black,[304]-741-5820,204-76-0047,"6 Hanson Blvd",2,25010
4866332,Leah,Pierson,(304)-164-4355,602-56-5954,"85 Broadway lane",2,22962
4873662,Christian,Shannonn,"(304) 306 0872","226 73 4947","36 Wallace ave",2,23594
4878919,Stephen,Harper,3045247715,295816735,"2 Bluegrass rd.",3,30693
4880003,Christina,McCoy,"(304) 114 1297","294 38 6309","973 Mooney Drive",3,35634
4884302,Justin,Ellis,(304)-137-9954,260-15-6979,"9 Jefferson Avenue",4,50052
4887766,Steven,Wallace,[304]3630027,235207511,"17 McDonald st.",2,20496
4901216,Christopher,Mann,"[304] 697 6980","289 64 9855","71 Hanson Dr",5,58365
4917564,Peggy,Reynolds,"[304] 850 0048","268 42 4613","72 Hill rd.",3,30024
4934145,Rick,Smith,3040879304,253132754,"547 Davis rd",2,20234
4937887,Gabriel,Jefferson,"[304] 513 1669","263 81 8956","48 Davis Way",4,47156
4942421,Tabitha,Walker,"304 233 4310","242 51 5576","34 Stone Circle",3,33174
4942497,Christian,Morrison,"304 327 8854","165 78 8486","597 Garnes rd.",2,22282
4945686,Cody,White,3041492203,233545159,"748 Foreman Circle",3,30459
4945775,Luke,Walker,"304 624 8989","814 31 3597","7e Shannonn Blvd",4,47900
4948144,Luke,Black,"[304] 834 4563","234 30 7478","410 Smith road",2,23464
4960722,Travis,Davis,"(304) 590 7627","208 38 3332","6671 Bush rd.",4,48944
4962338,Kimberly,Mann,[304]2804493,257673689,"9 Bluegrass Dr.",4,48584
4963762,Matthew,Kirk,(304)6430531,260395287,"531 Browning Drive",4,44660
4969558,Matthew,Johnson,(304)6543428,426049545,"5429 Foreman Drive",4,49480
4972878,Alexander,Childers,[304]3424561,264827413,"695 McDonald st.",3,31827
4973457,Rachel,Kirk,(304)-840-2757,284-20-5764,"2853 Summer lane",3,35358
4979670,Jessica,Stone,"304 236 8069","263 02 7581","4 McDougal lane",2,22064
4982531,Katherine,Gomez,(304)-483-9129,231-32-8312,"43 Kennedy lane",2,20900
4983604,Justin,Cohen,"(304) 088 1589","215 41 7728","768 Petry Dr.",1,10213
4996270,Martin,Bowe,(304)-782-1519,208-18-9613,"578f Carlin Lake",3,38934
4997637,Brandon,Cohen,[304]9913795,205294030,"258 Lincoln Ave.",2,20386
5008096,Amber,Pierson,304-438-6097,224-74-2214,"63 McCoy road",1,10321
5009092,Amber,Anderson,"[304] 724 5177","225 39 6415","276 Center rd.",2,21942
5010856,Albert,Anderson,304-077-6901,264-15-3076,"7087 Browning road",2,25178
5016920,Bruce,Ellis,(304)1647717,217660871,"58 Chestnut Avenue",2,25520
5018051,Allen,Bush,[304]2012167,247520503,"398 Wallace st.",2,24426
5023154,Christian,Hatfield,"304 784 0341","276 00 7072","628 Locust rd",2,22190
5028150,Juliana,Jones,"304 038 7451","494 23 5024","235 Mann Blvd",1,10104
5030099,Anthony,Smith,"[304] 866 9825","243 45 1576","94 Wilson rd",3,32553
5036742,Rachel,White,304-130-9152,204-57-7892,"46889 Browning ave",3,38754
5048817,Steven,White,304-931-9386,204-51-5990,"4 Walker Street",2,22104
5053452,Kendall,Hodges,"(304) 396 4142","297 24 9845","29 Chestnut Dr",2,21294
5053882,Steve,Jones,[304]-376-2837,211-78-7615,"258 Willow st.",2,21834
5058842,Amber,Taylor,"304 061 1417","250 72 1452","569e Walker st.",2,22284
5068169,Cody,Black,[304]-969-7651,429-92-5910,"8468 Poplar Drive",3,35220
5076125,Jessica,Weinstein,"[304] 627 2235","261 37 4729","46d Chestnut rd.",1,11467
5077140,Steve,Mann,"304 576 6152","237 03 7167","9 Carter road",1,12079
5078976,Evan,Rice,304-526-8629,253-65-1331,"36 Wilson Dr.",2,21038
5087820,Steven,Phelps,304-250-9544,237-82-0072,"6c Davis lane",3,30660
5101432,Alexander,Lee,3045987410,209653941,"1857 Hill Way",2,20378
5101620,Robert,Carlin,304-846-8260,225-83-1239,"6169 Browning Ave.",2,23188
5106359,Phllip,Washington,"[304] 280 9951","271 07 2759","9c Smith lane",1,12162
5106899,Ryan,Foreman,"304 273 5978","206 71 2806","915 Wallace lane",2,21816
5110631,Martin,Garnes,"[304] 746 5556","253 43 8030","348 Weinstein lane",2,25498
5114532,Amber,Hodges,"304 482 4768","203 07 5550","9 Willow st.",4,41216
5117647,Evan,Hatfield,"(304) 263 2145","297 62 6803","4 Johnson Dr",1,12307
5121201,Peggy,Browning,(304)-865-3347,286-85-7643,"5443 Locust Dr",2,22078
5123261,Leah,Bowe,"304 521 4630","289 26 7927","33 Hillcrest Blvd",3,34092
5132740,Jonathan,Kirk,3043547824,281384206,"3 Reynolds Dr.",2,21576
5141239,Bruce,Rice,"304 673 9303","251 65 4278","376 Stout Avenue",4,46624
5143778,Robert,Carter,[304]-700-0775,292-11-1230,"85 Ellis Dr",2,25176
5144020,Earl,Childers,[304]9043471,207967488,"540 Rocky rd",1,10698
5144840,Rachel,Carter,"[304] 682 8791","440 85 7264","6 Jones Blvd",3,31422
5147234,Donald,Morrison,304-006-2049,246-88-2236,"3 Birch Dr",2,22106
5148662,Anthony,Anderson,304-394-7592,200-15-2692,"97 Foreman Way",3,38067
5154976,Albert,Rice,304-105-7932,257-98-8889,"2c Gomez Blvd",3,37509
5167061,Evan,Hanson,"304 262 3114","289 66 4924","481 Petry Ave.",2,23360
5171434,Katherine,Hodges,[304]-772-3582,250-13-4836,"42 Schmidt Dr",2,20558
5171489,Cody,Lucas,"304 827 5251","261 07 9413","541 Broadway rd.",1,10543
5171737,Thomas,Weinstein,(304)-057-4448,258-36-4041,"163 Hillcrest Street",2,21244
5190770,Tabitha,Kennedy,(304)-132-0483,211-14-3086,"75 Walker Lake",2,24898
5195337,Jennifer,Patterson,"(304) 634 0507","255 41 1717","292 Schmidt st.",2,22952
5205755,Juliana,Bush,(304)-012-9977,226-37-7785,"59 Cohen Avenue",2,23198
5217090,Rachel,Anderson,(304)2749790,253066750,"127 Browning Way",3,30756
5219261,Martin,Jones,(304)1175014,238957944,"405 Morrison Ave.",3,38469
5225564,Gabriel,Adams,(304)-471-3719,221-75-9138,"159 Stone Way",2,21210
5233231,Evan,McDonald,304-947-2375,294-39-9736,"95 White Avenue",4,46704
5233659,Kendall,Harper,"[304] 968 3102","208 67 3733","31412 Black Blvd",4,44416
5250735,Gregory,Bowe,"304 496 4790","279 91 2965","69 Kirk lane",3,32739
5253290,Brandon,Rice,3043216719,255334223,"82 Smith Lake",2,21906
5256570,William,Schmidt,"304 377 5681","245 60 8000","6 Pine Circle",1,11888
5259466,Ryan,Bush,"304 681 7623","286 99 0572","21 Jefferson Lake",5,58350
5266342,Luke,Washington,3044437035,204987898,"18 Phelps road",2,22854
5274472,Steven,Weinstein,(304)8382000,207398925,"6 Hatfield road",2,25550
5274889,Jack,Pierson,(304)8644486,211473545,"39d Rice Street",2,21574
5277255,Raymond,Anderson,[304]-480-9482,262-14-4937,"398 Harper lane",2,20468
5279938,Gerald,Carlin,"(304) 206 5229","202 05 2362","435 Morrison lane",2,21184
5283925,Gregory,Stone,(304)4987149,255072791,"199 Broadway rd.",2,24234
5294060,Justin,Lee,[304]-699-5597,209-59-4496,"971 Adams Lake",2,20738
5299776,Rachel,Gomez,"304 703 7241","205 90 1657","89 Lucas Way",3,32688
5302622,Juliana,White,3049915053,270458333,"48 Ash rd",2,23448
5311822,Christian,Kirk,(304)3885567,263470609,"51f Taylor Circle",2,20778
5322747,Steven,Ellis,"304 664 9806","264 87 3252","215 Mooney lane",2,23434
5323391,Katherine,Smith,"[304] 091 7856","474 53 1590","8 Rice Street",4,49168
5330598,Martin,Phelps,304-677-1226,210-06-5168,"613 Poplar Drive",2,22312
5333409,Albert,Childers,3046842455,383070765,"2 Mann Dr.",1,10482
5342637,Cody,Hanson,"304 656 4177","286 81 6744","396 Wilson Dr",2,24430
5343813,Ryan,Petry,304-460-2345,021-70-2458,"120d Smith ave",3,36051
5354376,Travis,Shannonn,[304]-898-9862,236-76-9440,"625 Petry Dr",4,43604
5355474,Tabitha,Morton,304-253-3429,239-46-0646,"11 Cohen Dr",3,33843
5355842,Lucy,McCoy,"[304] 179 6248","228 20 5081","1649 Carter Drive",3,35508
5369241,Aaron,Mann,"304 339 2090","882 78 0154","8 Browning Ave.",4,51776
5379545,Luke,Shannonn,"[304] 985 0131","273 57 1604","96 Lee Circle",2,20170
5380139,Christina,Kennedy,"[304] 582 6970","298 40 4523","15 Elm road",2,22070
5386703,Aaron,Johnson,3041004201,263373847,"3 Lincoln rd.",5,58175
5390453,Martin,Walsh,[304]-925-0212,204-01-1932,"4487 Stout Dr",3,31419
5396336,Theresa,Childers,"304 105 3560","104 54 2362","144 Willow Lake",2,22378
5400943,Evan,Miller,3049082716,209260139,"5 Bush Way",3,35100
5409831,Tabitha,Childers,3043808412,248198241,"2445 Browning road",2,25596
5412113,Gordon,Bowe,3040590024,244699915,"205 Kirk Lake",2,23428
5412424,Jonathan,Carlin,"(304) 124 3581","875 98 5428","114c Willow Blvd",3,30321
5415083,Peggy,McDonald,3042511770,277314020,"55 Highland lane",3,37659
5442250,Craig,Stone,"[304] 425 0870","153 21 7699","899 Johnson Way",2,25352
5445115,Janice,Gomez,"(304) 225 5761","472 75 3284","4594 Cherry Circle",3,34002
5448694,William,Shannonn,304-176-1849,217-09-4936,"4 Miller ave",2,20874
5458813,Kimberly,Walsh,(304)6807244,694151664,"2812 Spruce Way",4,51760
5460567,Leah,Lee,"[304] 269 0165","368 03 5967","8 Miller st.",4,43660
5460847,Justin,Lucas,304-783-1374,280-36-4081,"2 Rocky rd",2,23266
5466016,Rachel,Morton,304-011-1404,266-80-8025,"3 Miller rd.",4,43864
5477677,Paul,Bush,"[304] 081 4392","263 03 8980","250b Morrison road",1,10870
5487287,Rachel,Knight,3042554075,270913782,"30 Davis Street",2,20228
5488142,Patrick,Lee,304-028-9947,329-44-6146,"926 Childers Blvd",2,21428
5490621,Kendall,Garnes,(304)3593622,231632294,"9461 Maple rd",2,21852
5503722,Alexander,Garnes,[304]-723-6323,253-46-2906,"445 Walsh rd",2,20634
5506706,Bruce,Foreman,"304 910 4247","246 67 3420","1b Pierson rd.",2,20364
5507691,Janice,Lincoln,3040495234,304774656,"709 Locust Drive",1,11292
5510529,Thomas,Kennedy,[304]6356646,653029786,"709 Patterson Way",3,30747
5513499,Thomas,Lincoln,"304 613 1360","146 23 9505","62b Highland Street",2,20578
5522593,Aaron,Stout,304-366-6794,253-71-6747,"6f Elm Street",2,20916
5530969,Jack,Childers,[304]4213829,285776884,"7 Bush rd",2,25962
5532160,Juliana,Pierson,(304)8985235,288253784,"56462 White Dr",3,33144
5533082,Gerald,Black,"304 359 0941","283 39 0092","23961 Carter Avenue",2,25670
5544731,Gary,Bowe,3046560395,269390246,"8 Hickory Way",3,37953
5550250,Steve,Bowe,[304]5449384,291694030,"7 McDougal Circle",1,10797
5550884,Gabriel,Rice,"[304] 648 7285","203 20 8903","5 Patterson Dr.",2,25882
5556557,Tabitha,Schmidt,"(304) 506 3024","236 09 8967","29 Mooney Way",2,20644
5558441,Christopher,McDonald,"(304) 645 9065","639 57 0133","312 Pierson ave",3,31731
5568383,Tabitha,Pierson,304-372-2489,772-66-9962,"47 Patterson Dr",2,20612
5569587,Gordon,Davis,"304 725 7730","299 99 0462","4029 Laurel Ave.",2,23170
5576960,Erica,McCoy,304-223-3987,299-56-7574,"33 Pine road",4,47388
5589954,Aaron,Kennedy,[304]-559-5693,260-51-9089,"1b Summer lane",2,21084
5593734,Phllip,Garnes,"(304) 975 2100","269 40 5360","1 Miller Circle",1,10933
5593860,Ryan,Carter,3049935327,241262372,"56 Spruce rd.",4,50296
5607589,Brandon,Cohen,304-615-7187,088-90-2954,"7488 Sunset Drive",2,24928
5618671,Allen,Hodges,"304 336 6088","285 61 8988","77 Elm Avenue",2,24382
5627404,Amber,Bush,"304 104 4468","240 49 6053","9b Jefferson Way",5,59435
5638548,Theresa,Pierson,3043480857,230199801,"635 Bowe Dr.",3,36474
5640240,Martin,Davis,3049541927,290690724,"5 Locust Lake",4,42992
5641560,Kendall,Wallace,[304]3498273,233709054,"23 Hanson lane",2,22846
5642219,Ryan,Mooney,3043403703,252368914,"8901 Hodges Ave.",3,36528
5642680,Gregory,McCoy,"304 892 0360","707 19 2851","49 Reynolds Lake",3,30621
5670019,Cody,Patterson,(304)1086173,222941512,"29 Childers Lake",5,63415
5678469,Steven,Browning,"304 684 7971","215 63 3574","42 Phelps Ave.",4,49056
5692385,Stephen,Wallace,[304]6995659,218913128,"5 Meadow st.",2,23520
5701405,Jack,Carter,(304)-601-0280,204-04-2986,"77f Black rd.",4,48132
5701419,Steven,Mooney,"(304) 432 9482","299 14 2341","6b Carter Blvd",2,25922
5701562,Craig,Johnson,[304]0130489,254822825,"379 Browning Street",2,24762
5702592,Bruce,Phelps,"304 058 6549","200 80 8629","572 Bush Blvd",1,10448
5710170,Travis,Lee,[304]6083422,253457893,"36 Cohen Blvd",2,25684
5713863,Steve,Taylor,"[304] 946 3916","234 96 5439","1b Walker road",3,31269
5713959,Aaron,Johnson,"[304] 275 0016","230 26 4219","7 Shannonn road",2,21100
5716803,Stephen,Stout,(304)9573423,662574506,"99556 Smith Avenue",2,25010
5718719,Janice,Stout,[304]5405449,893288119,"1 Birch Lake",3,36129
5719266,Brooke,White,3049070534,275084648,"707 Washington rd.",2,23262
5735557,William,White,"304 301 0380","140 72 1929","1 Browning Drive",3,35670
5741580,Sarah,Carter,[304]-024-0299,054-43-2318,"533 Willow st.",3,38913
5742417,Patrick,Wilson,[304]9234684,276636061,"446 Winter ave",2,25650
5744107,Cody,Stout,(304)-928-2114,219-04-3171,"701 Carlin st.",4,43536
5767035,Albert,Childers,(304)-769-8907,291-63-2414,"69 Johnson road",4,40284
5767150,Stephen,Kirk,(304)9230204,232393020,"3 Bush Drive",2,25994
5771632,Brooke,McDougal,304-073-0400,261-03-5168,"22 Browning Ave.",3,35880
5775865,Sarah,Lucas,3049407748,242784394,"412b Parkway Ave.",2,22480
5777123,Matthew,Wilson,3045797743,230221372,"54 Sunset Dr.",2,20818
5778348,Travis,Anderson,(304)-194-3993,117-87-7833,"774 Locust Dr.",2,21644
5779214,Allen,Childers,304-363-8381,270-13-7106,"17 Willow road",2,20358
5779726,Albert,Taylor,"(304) 247 3237","203 68 9254","979 Meadow ave",1,10005
5792855,Peggy,Jefferson,304-822-4423,213-85-3278,"960 Bowe Lake",1,10578
5794947,Travis,Weinstein,"304 212 7616","283 32 3742","5115 Lucas Drive",1,10398
5803376,Evan,Jones,"(304) 428 1246","143 11 0048","485f Anderson Drive",3,36747
5805825,Janice,Knight,[304]-387-6698,251-68-0664,"62 Adams Way",2,23612
5811074,Jessica,Smith,304-696-5480,288-84-9800,"98673 Meadow st.",2,22966
5824283,William,Jefferson,"304 263 5328","200 95 7225","66 Shannonn rd.",1,10803
5833936,Craig,Kirk,(304)2597282,289762972,"816 Highland lane",2,25744
5835541,Rachel,McCoy,"304 855 5442","228 48 2680","4 Rice Ave.",3,35775
5837526,Martin,Bush,"304 183 7983","231 96 2138","66223 Johnson Dr",5,58305
5844681,Christina,Petry,(304)-394-5089,249-19-8340,"1 Johnson Lake",1,12890
5850922,Martin,Carter,(304)-441-3526,265-70-9018,"443 Ellis Ave.",2,21116
5860803,Jessica,Lee,(304)-852-3512,264-83-9905,"35 Carlin rd.",1,10520
5863639,Justin,Browning,"(304) 568 1026","189 03 1115","66 Lincoln Blvd",2,20386
5864556,Cody,Wilson,(304)3965817,272234826,"4a Carter Blvd",4,50372
5867530,Christina,Schmidt,3047844273,235314160,"277b Stout Avenue",2,21334
5870961,Gordon,White,"[304] 201 8480","969 39 2301","3e Maple Way",5,62640
5875853,Stephen,Hanson,"304 306 1586","286 81 2336","804 Patterson Street",1,11717
5878188,Lucy,Harper,3048370194,300044492,"27f Parkway Dr",3,38589
5886951,Jonathan,Lucas,304-088-4939,594-51-4296,"643 Stone Lake",2,23990
5892636,Jack,Adams,"304 264 7326","313 06 4675","72 Hickory road",1,10156
5896294,Samantha,Wallace,(304)-776-9903,810-13-0913,"42e Walker Avenue",3,30135
5897120,Kendall,Morrison,"304 971 2312","235 28 9634","58 Harper ave",2,23588
5930858,Tabitha,Bush,[304]-955-0252,268-38-6012,"47 Black Dr.",2,23438
5941871,Albert,Hanson,[304]-401-6821,281-22-4710,"4 Bowe Circle",2,22004
5942077,Erica,Garnes,[304]-304-0874,296-33-8657,"225c McDougal lane",2,24986
5944566,Gerald,Wallace,304-626-6006,241-07-6775,"6601 Highland Blvd",2,20544
5944917,Stephen,Morton,"304 632 9835","231 64 7919","12c Dogwood Drive",2,21302
5955026,Earl,Hanson,"(304) 671 2368","231 54 0221","5 Mooney Ave.",3,35415
5956543,Aaron,Mooney,304-440-8045,285-60-5077,"43 Elm Blvd",1,10848
5957368,Gary,Mooney,[304]-356-4992,826-88-3986,"7 Washington Blvd",3,35343
5964202,Paul,Childers,[304]1393585,274338120,"905 Meadow Drive",3,32556
5964658,Lucy,Foreman,"304 969 4243","205 54 4711","4479 Center Way",5,58885
5966223,Justin,Harper,[304]-441-1545,226-67-4240,"45 Lee road",3,38742
5975304,Bruce,Wilson,[304]9206246,248580205,"4 Washington Way",1,12001
5977866,Steven,Cohen,[304]1828532,413869646,"91 McCoy Ave.",3,38055
5985181,Paul,Carter,(304)1953864,119054501,"5 Mooney Dr",1,11926
5986804,Rick,Bowe,304-236-1495,299-47-1836,"77 Walnut Way",4,49036
5998693,Theresa,Lee,"[304] 450 6967","041 77 1728","83c McDonald st.",2,25700
6005056,Robert,Wilson,[304]-439-2023,254-96-2089,"467 McCoy Street",3,30777
6009523,Earl,Weinstein,3040510002,213030160,"938 Foreman ave",2,21344
6022773,Aaron,Morton,"304 796 8487","240 26 8778","4 Bowe Street",3,34359
6025498,Erica,Garnes,[304]1395145,218381784,"99 Adams Avenue",2,21420
6029128,Leah,Kennedy,[304]-547-8103,272-03-8512,"9 Harper ave",2,20252
6030581,Jennifer,Stout,"[304] 259 7166","292 31 3533","917 Walsh Street",2,22886
6032755,Anthony,Carter,3044289091,233643554,"699 Ash rd",1,11296
6037440,Gerald,Hodges,304-786-6138,494-09-4892,"9 Hillcrest st.",3,36780
6042463,Steven,Knight,304-970-6982,238-75-0354,"3 Taylor Ave.",3,32613
6043740,Katherine,Davis,3046572021,252170925,"2 Hanson Blvd",2,24802
6052433,Gary,Anderson,"304 316 1180","298 36 6601","44 Spruce ave",1,10846
6056328,Jonathan,Mann,(304)-032-9812,275-05-0139,"969 Petry road",4,45580
6057755,William,Stout,[304]-071-4944,865-67-4473,"7e Maple Street",2,20358
6059356,Cody,Ellis,[304]3176612,219334372,"4 Phelps rd.",5,57440
6062805,Kimberly,Smith,(304)-571-3413,230-95-9886,"94514 Hill Dr.",2,24882
6063571,Earl,Davis,304-148-6538,288-84-5500,"33 Black ave",2,20646
6064473,Joshua,Mann,3041813675,202510097,"1646 Lincoln rd",2,25140
6067407,Gordon,Harper,"[304] 591 1767","217 05 7417","6 Miller Drive",1,11974
6072367,Patrick,Ellis,[304]-783-3646,262-26-5442,"82 Shannonn ave",4,41848
6073348,Travis,Stout,304-655-9095,234-79-7483,"23 Schmidt Blvd",3,31794
6074056,Jessica,Reynolds,[304]3400980,284358376,"57621 Walker Dr",2,24372
6084081,Travis,Black,[304]-356-8761,248-09-3251,"56 Broadway Way",1,11426
6087454,Katherine,Schmidt,"(304) 956 8307","657 70 8454","803 Stone Lake",2,24154
6091894,Gabriel,Stout,3044004459,244173052,"9 Broadway rd",2,21438
6092783,Stephen,Harper,[304]3879030,258662859,"941 Ellis st.",3,37275
6094363,Steven,Anderson,304-941-6482,414-74-5015,"16 Gomez ave",4,47576
6122704,Amber,Anderson,304-553-0935,217-74-3668,"12 Jefferson Street",2,23614
6127432,Brooke,Childers,"[304] 854 3170","210 75 1383","69 Morrison st.",2,20410
6131790,Erica,Garnes,(304)6339602,261566037,"206e Lee Drive",4,51348
6133559,Jennifer,McCoy,"[304] 739 6597","447 07 8673","335 Gomez Drive",1,11807
6144261,Janice,Stout,(304)2247649,205662744,"827 Schmidt Ave.",1,11067
6147657,Matthew,Lucas,3042714226,227662865,"52 Walnut rd.",3,30117
6151631,Rachel,McDougal,"[304] 528 0375","225 23 1855","7 Patterson Blvd",5,60850
6159168,Evan,Bush,"304 713 8656","263 39 3144","10 Petry Blvd",1,11493
6175583,Steve,Pierson,"304 071 1922","272 36 5543","112 Harper Blvd",2,22936
6184552,Steven,Jones,"304 470 8688","250 24 1065","53 Jefferson Ave.",2,25330
6194334,Jack,Shannonn,(304)0221552,287718380,"7 Harper Avenue",3,34794
6195149,Donald,Washington,(304)8264550,193320584,"8371 Morrison Blvd",5,56240
6195283,Cody,Phelps,304-001-3724,208-85-5019,"189 Poplar Lake",4,45804
6202474,Tabitha,Washington,304-814-4472,071-60-1408,"4 Davis rd.",2,21730
6204770,Steven,Carlin,(304)-406-4500,210-12-1752,"943 Johnson Way",3,31377
6213869,Christina,Washington,[304]-932-5798,209-57-5131,"920 Anderson Dr.",2,24248
6214197,Erica,Childers,(304)-060-4124,397-02-8934,"6256 Highland Street",1,11890
6220307,Theresa,Hanson,304-179-8334,161-09-2998,"1 Chestnut Avenue",2,20094
6242374,Robert,Bowe,"304 352 7134","058 71 9873","237 Walker st.",4,46728
6256523,Bruce,Smith,"(304) 870 0996","769 65 2371","55 McDougal road",5,59170
6257313,Steven,Ellis,304-873-3614,216-30-0938,"1 Center Avenue",2,23482
6258223,Frederick,Carlin,"(304) 840 9147","235 64 5100","949 Wallace Lake",2,25840
6260819,Sarah,Black,304-975-1159,222-42-7884,"2 Spruce lane",2,20348
6263641,Raymond,Jones,"304 732 1217","230 13 2151","975 Morrison Way",2,20044
6264011,Evan,Patterson,"304 963 3674","880 40 2129","59 Walker st.",3,32559
6268109,Katherine,Reynolds,"(304) 376 2942","833 77 8834","76 Lucas Lake",3,30132
6272070,Janice,Phelps,"304 968 2446","293 11 3338","4 McDougal ave",2,23122
6275853,Evan,Black,3041526867,201639509,"11 Anderson rd",1,11584
6276733,Jonathan,Miller,"304 481 9369","246 16 1108","200 Wallace rd",4,42400
6292531,Paul,Bush,3040027819,698835271,"51 Meadow Dr.",2,21260
6304392,Gerald,Gomez,"(304) 670 1772","220 00 5791","361 Morton Street",2,24660
6311394,Tabitha,Black,304-183-2829,200-11-7570,"4 Walker Way",2,20764
6315184,Phllip,McCoy,"(304) 730 6208","263 55 0677","394 Bowe Street",1,11763
6319201,Donald,Patterson,"304 037 0245","240 86 4753","87 Lee st.",2,22324
6319641,Gordon,Smith,"304 845 4765","877 45 0494","40 Anderson Ave.",3,35574
6325153,Steve,Kennedy,304-739-1854,258-36-5023,"14 Woodland Street",1,10432
6333006,Robert,Phelps,(304)-708-8424,225-43-9511,"87217 Shannonn Circle",3,30057
6333338,Aaron,Foreman,3045889235,708622145,"13 Smith Blvd",2,24468
6337377,Gary,White,3043642499,332035123,"45 Taylor Blvd",2,21264
6338163,Leah,Bush,3048149468,284409512,"94712 Kirk lane",2,24404
6338842,Kendall,Kennedy,"(304) 663 2695","270 09 0259","88669 Willow Ave.",2,24430
6345262,Steven,Hodges,"304 669 1190","479 98 9718","72 Cherry road",2,21338
6347052,Stephen,Lee,(304)-406-1463,221-16-4659,"880 Smith Circle",2,22844
6349207,Craig,McDonald,[304]0322671,261683318,"23 Wallace lane",2,23762
6352530,Gerald,Wilson,"(304) 730 6711","239 52 6179","3 Ash road",3,36324
6366938,Frederick,Taylor,304-085-5122,288-10-2307,"21e Hatfield ave",2,20234
6367061,Brandon,Rice,"304 413 8227","257 00 7616","40 McDonald Avenue",2,23274
6383859,Brandon,McCoy,"[304] 639 4075","258 81 9656","726 Morton Dr.",2,23960
6384190,Luke,Jones,(304)7891686,257972203,"988 Childers Circle",2,23284
6386690,Nicholas,White,(304)-790-9770,687-49-9545,"648c Oak Circle",2,23506
6396541,Alexander,Carlin,"304 965 6083","222 81 4629","84 Willow st.",2,21308
6397043,Thomas,Anderson,304-192-2274,383-41-7353,"28 Davis Way",2,20236
6397904,Tabitha,Petry,3040164788,298167399,"736 Lincoln road",2,24884
6401641,Patrick,Carter,(304)6186549,263719446,"4989 Meadow Circle",2,20612
6409960,Jennifer,Petry,"[304] 967 0585","284 35 4077","62948 Bowe Avenue",4,49148
6414991,Jack,Browning,"(304) 499 4061","297 36 2880","1457 Bush Avenue",5,53500
6415643,Justin,Phelps,"304 250 1835","241 23 7075","13 Woodland Dr.",1,10480
6423437,Matthew,Carter,"304 824 3102","936 10 5982","62 Summer rd",2,23566
6426680,Gary,Petry,3044923714,246978139,"3641 Hatfield Blvd",3,35532
6431244,Paul,Weinstein,(304)9410172,223254527,"2614 Stone st.",2,24732
6450016,Martin,Mooney,3042821833,202073513,"48 Lincoln Street",3,30768
6460188,Steve,Knight,3043492673,293709028,"18 Carter Dr.",4,48848
6473618,Phllip,Morton,304-281-2254,275-19-9563,"393 Birch Lake",2,24318
6477772,Jessica,Weinstein,[304]3389247,242871274,"689c White road",1,11481
6480875,Christina,Morton,304-445-7374,263-41-3446,"3 Wilson Dr",2,21050
6481360,Christopher,Browning,3043079204,285738166,"85e Woodland road",2,21610
6482096,Lucy,Childers,"304 994 6305","290 69 7477","955 Spruce Way",2,24964
6488634,Christopher,Gomez,(304)4647015,209488901,"52 Bush Blvd",4,47188
6510244,Luke,Carlin,(304)4844679,277784976,"9571 Walsh Dr.",5,62120
6511133,Ryan,Lucas,"(304) 243 6026","240 65 1831","7 Lucas Blvd",2,24842
6521252,Frederick,Reynolds,"(304) 850 7420","205 14 8025","51 Walnut rd",3,34857
6522371,Matthew,Walker,"304 432 9554","211 88 2623","600 Harper ave",2,23806
6540974,Patrick,Reynolds,"[304] 783 6730","241 30 5761","53 McDonald st.",5,56340
6545504,Luke,Washington,3040417255,217864852,"8489 McDonald lane",2,25182
6545632,Gordon,Bush,(304)9906535,278129457,"8 Cohen Avenue",3,38568
6547564,Robert,Kirk,(304)8890312,266194325,"5625 Spruce Drive",3,34098
6563269,Tabitha,Jones,[304]-950-3415,213-19-1087,"55494 Carlin Blvd",2,23488
6563981,Jonathan,Hatfield,3043708877,295809298,"45 Cohen Ave.",2,22076
6579653,Rick,Washington,304-478-8761,295-44-4932,"24a Meadow Blvd",2,21316
6582108,Frederick,Schmidt,(304)1082031,218699419,"93 Cherry lane",3,30267
6588934,Nicholas,McDougal,3046386939,682403877,"383 Walsh rd.",3,30483
6596542,Jonathan,Lincoln,(304)-291-0883,203-91-3102,"58 Knight road",2,24694
6601057,Kendall,Miller,304-236-6240,633-51-1704,"104 Anderson Dr",4,40196
6621875,Samantha,Ellis,[304]-428-1405,438-85-2216,"1 Kennedy Avenue",1,12765
6627114,Albert,Miller,(304)-398-2150,292-22-0046,"25d Ellis Avenue",2,21746
6627656,Steven,Patterson,(304)8192418,227539062,"441 Johnson st.",1,11788
6630390,Brandon,Carlin,"304 509 8344","358 87 5857","702a Browning rd",1,11215
6663731,Jennifer,Hodges,304-652-8713,262-76-6763,"561 Morrison ave",2,20020
6666037,Jessica,Morrison,"304 454 3234","280 67 1212","981 Garnes Street",4,48084
6670426,Kendall,Knight,"304 440 3636","713 65 9667","88b Lucas Dr",3,34347
6677102,William,Black,"(304) 374 0712","240 81 4608","8 Wallace Drive",2,20224
